business_id,cool,date,funny,review_id,stars,text,useful,user_id
fL2vdjn-ApNcsVntxtg4Dg,2,2013-01-25,0,Ut5s_H4kYBzkTcPGi9amNg,3,"Review for casino only:

I've been to the Fiesta Henderson many times, mostly before there were other Station casinos of better quality and nearer to home.  I like their coffee shop and the Mexican place was very good.

Unfortunately, now I use the Fiesta as a place to meet up with friends when we go hiking.  You don't know how easy it is to just say, ""Meet me under the big Fiesta sign out front.""  No one misses that!  Well, there was the time that a friend went to the Fiesta Rancho and totally missed the sign.

I stopped here Monday to meet hiking friends and I went in to use the bathroom before leaving on our great hike.

One of these days, I'll return to the Fiesta for some food and play and give this place the better review it deserves.",0,PKEzKWv_FktMm2mGPjwd0Q
B0Vm2tge4I2JJlZhD4sl0Q,7,2015-06-19,4,rVJ8625ikclJyWwvoaXu0A,3,"*** Review is for Restaurant Week 2015 menu ***

I had a show at 7 PM a few miles away and this seemed a good place for dinner with its 5 PM opening.  I was seated immediately and given a choice by the hostess as to which place I wanted to sit.  I opted for a two top table along the wall with a view of some of the pool area and some of the main part of  the restaurant.

The beginning service was a little slow.  It took awhile for the server to come to take my order and then there was a very long wait for the first course to come out--almost a half hour.  In addition, I saw other tables get an amuse-bouche but none was brought to me.  I assumed it wasn't part of the RW service.  Later, when I looked at my bill, the first item was an amuse-bouche listed at $0.00 as RW week menus generally do.

Edit:  I forgot when I wrote this to talk about the bread.  After ordering, you're brought a crock of bread topped with parmesan cheese and garlic.  It's a good sized piece of bread that's been scored for cutting.  It is not served with butter which is something they should do.  The top is flavored nicely.  The rest is bread that needs butter.

I ordered the heirloom tomato and ciliegine with greens and finished off with some tomato juice.  Not red tomato juice but the juice that comes from tomatoes when you cut them not crush them with pulp and skins.  The fresh mozzarella was very good.  This was a nice summer salad with refreshing ingredients.

My main course was the petit filet.  I ordered it blue.  The server looked at me and I explained I wanted it extra, extra rare.  He said, ""In other words, 30 seconds on each side.""  That was fine with me.  That's the way the steak was cooked.  Just a little brown on the exterior and a cool interior that was almost raw.  Perfect.  The filet was served on potato purée and had an assortment of summer squash.

There was no choice for the dessert course.  It was what they call a dreamsicle white chocolate mousse with tangerine gelée and rosemary scented streusel.  The mousse had a texture more like a light cheesecake than mousse but it was flavorful.  The tangerine gelée added a dimension of flavor to the dish and the streusel crunchies were a good texture.  It actually tasted like pieces of granola.

Except for the initial wait for my order taking and for the salad, service was good.  The couple of gentlemen that waited on my table were very friendly.  We chatted about other restaurants in Las Vegas and compared thoughts about one of them.  My iced tea was refilled without asking.  After awhile, I stopped looking at my watch because I knew I would make my show on time.  For a time, I was tapping my foot because I was uncertain about my time constraints.

The restaurant is a very pleasant place and the view of the young people at the pool was more than a pleasant diversion.  I'll have to come back and try the place with the traditional menu.  I am glad that they did something different with the Restaurant Week menu.",7,PKEzKWv_FktMm2mGPjwd0Q
ev1SC6q8AolQWix0n577sg,0,2011-01-30,0,k-dzgSokF8ruvqBGd1EH2Q,3,"I went here last night to see the Shakespeare play Twelfth  Night.  The ticket for the show allowed free admission to the museum.  Some of the things were interesting, but I didn't have a lot of time.  What I did see was OK, but there was nothing earth shattering.  I really agree with Julie S.' review.  She nails it well.",1,PKEzKWv_FktMm2mGPjwd0Q
NlymcSxDnjtCLyGvmMoyFg,0,2011-05-02,0,WO2yp0ZV8JLTzJHQ9-06fg,4,"Aloha!  Make yourselves at home at this cute little eatery serving a taste of the Hawaiian islands.  Dishes here are reasonably priced, with plate lunches that give you a lot of food for your dollar.  Wanting to try a variety of foods, I tried the Hawaiian plate.  The plate consisted of kalua pork with cabbage, clear noodles, and some lomi salmon.  The kalua pork was great, lots of flavor, slightly smokey, and not too salty.  The clear noodles were also very good in their savory marinade.  The lomi salmon was a bit salty for my tastes, but the salmon and other ingredients themselves tasted fresh.  All in all, a good place for a satisfying meal.",0,DK57YibC5ShBmqQl97CKog
--9e1ONYQuAa-CB_Rrw7Tw,6,2014-12-14,6,2-HINIDSLboIvxkpw_m7Yw,3,"I've walked by Delmonico and stopped to look at the menu many times as I've gone through restaurant row on my way to/from the parking garage at the Palazzo.  With a show later, I made an early reservation for Delmonico.  I was promptly greeted and seated.

I knew the steaks were large unless I got a petit filet (not my favorite cut of steak) so I ordered a bone in ribeye, a side of cheesy grits with bacon, and then bread pudding for dessert. I had a trio of servers who took good care of service.  

I ordered the steak cooked blue and it was close to that but a bit beyond.  The steak was quite average.  The steak was pre-seasoned and it was OK.  The star of dinner was the cheesy grits with bacon.  They were very good!

The bread pudding was white chocolate macadamia nut with creme Anglaise.  It was OK, too.

The dinner never had any wow factor to merit the prices charged.  Things were average except the grits.  I thought the dried branches on the poinsettia on the wall by my table reflected the lack of attention to detail one would expect of a high end restaurant like Delmonico.  

Service was very good and the servers were friendly but I left feeling somewhat disappointed.  Well, at least there'll be no need to stop and peruse the menu anymore.",12,PKEzKWv_FktMm2mGPjwd0Q
faPVqws-x-5k2CQKDNtHxw,48,2015-09-22,31,4ofwBKCQmeNEeyYitVXCCw,5,"I've been to Yardbird three times and it's necessary for me to update my review to reflect the fact that they've won me over.  While I'm still not a fan of friend chicken and waffles, there are so many other good things coming out of the kitchen that I could be happy never to see the chicken and waffles.

Six of us came for brunch Saturday morning and we were served by what the kitchen decided to make and send out.  

Items we received:

Buttermilk biscuits with honey butter and house made jam
Warm farmer's cheese and watermelon
Chicken salad
Friend chicken skin cheese sandwiches
Egg and sausage biscuits
Country fried steak and eggs
Chicken and waffles with watermelon cubes and honey hot sauce and bourbon maple syrup
'77 Elvis pancakes--chocolate chip pancakes, banana compote, bourbon maple syrup,peanut butter
Chimichurri steak and eggs with has browns
Strawberry shortcake
Hummingbird cake
Chess pie
S'mores brownie
Butterscotch cake with bacon frosting and butterscotch sauce with toasted pecan bourbon ice cream

Some of these dishes are not on the menu as they're experimenting with some dishes to put on a future menu.  The new country fried steak and crispy skin cheese sandwich are clear winners!  I am becoming a bigger fan of biscuits.  These are flaky and really don't need the butter or jam but they're good to try.  The chicken salad is something I've had before and it's good.  I did have some waffle and the cheddar used makes the waffles stand out.  

Any dessert you get here is fantastic.  The pastry chef, Vivian Lee, is in a league of her own.  

OK, Yardbird--you earned it!  Here's the 5th star!",50,PKEzKWv_FktMm2mGPjwd0Q
vykG2Z1P2tMswAL67mFpsA,9,2014-10-04,3,aIViMxXaw5m0GmmO-5aJSA,4,"I have to give this Starbucks 4 stars.  There was no one in line when I entered the drive through yesterday.  The order was taken, the person at the register was very pleasant, and I was on my way quickly.

It's also a plus that this outlet is in the front of the shopping plaza where I sometimes go to the Walmart Neighborhood Market.  I can get a drink going in or leaving and it's very convenient.

I got my drink in about the same time it took me to write this review!  I'm a fan!",7,PKEzKWv_FktMm2mGPjwd0Q
nsNONDHbV7Vudqh21uicqw,1,2011-08-30,1,md4QFfgf7accFC4bliaAkw,4,"I love the Salt Cellar for being the lazy woman's go-to place for seafood.  If you get lobster or crab from them, the waitress will crack and de-shell it for you; it's such a great service since a lot of the time I am hesitant to get any kind of crustacean because I don't like getting messy and spending all that time getting the meat out of the shell.  The lobster here, while technically from Maine, is flown in fresh from Boston, and they offer 1.25 lb, 3 lb, and occasionally a showcase jumbo lobster.  When I went here they were touting an 8 lb lobster for those with the stomach (and coin) to spend a pretty penny on the Yao Ming of lobsters.

While the sides are very basic, the seafood is understandably the real star of the show.  While I was happy with my fresh lobster, I did try some salmon wellington, which was some of the best tasting salmon I've had in some time.  It was very tender and moist, and very fresh.  I'm also happy to report that they have soft shell crabs here this season, which is one of my favorite seafood items.

The ambiance itself, for me at least, is a bit lacking.  They don't call it the Salt Cellar for nothing, for when you descend into the restaurant through a flight of stairs, it's very dark and a bit damp and chilly.  The lighting for me is too yellow for me, and everything in general seems antiquated.  I remember eating here years and years ago, and it seems like they haven't changed anything about the decor since then!",3,DK57YibC5ShBmqQl97CKog
9AJcD4UfawSSgc5007SWAw,0,2011-11-08,0,t8Y1iwj-mNDCDB5OXkjeiQ,3,"Ocean buffet was.. acceptable.  If they had .5 star ratings, I'd prob rate it a 2.5.  We went here on a Monday night, around 7 P.M.  There were trays that had looked like they had been sitting under those heat lamps since the opening of the restaurant (such as the crawfish whose sauce had a scummy membrane on top of it).  

There was a decent variety of sushi at the sushi station.  However, it also looked VERY old and dried out, and some of the nigiri sushi fish layers had been removed by an unknown patron, leaving just a few mounds of rice.  

Like many Americanized Chinese buffets, there is a plethora of battered, fried, chicken covered with an unctuous sweet sauce.  Ocean Buffet is no exception.  Today they had ""Lover's chicken"" (AKA sweet and sour chicken), orange chicken, honey chicken... all very sweet and slightly different tasting from the other dish.  

In terms of seafood, they have crab legs here, but they looked a bit too puny and skinny for me to try them out.  They also have raw oysters, various incarnations of shrimp, some mussel dishes, and baked salmon. 

Soup was decent, probably the tastiest part of the meal.  I tried some hot and sour soup, and egg drop soup, which both had good flavor and texture.

Service was good.  Old plates were removed promptly and drinks refilled as needed.  

Price?  A little under $11 (10.79 I think, something like that) which includes soft drinks.",1,DK57YibC5ShBmqQl97CKog
r6igU1Fqs5szOOhyXPbayw,3,2011-06-14,0,cQOUSN8N3Xkbe1_qRcj2Ow,4,"I saw the Titanic exhibition when it was at the Trop, but I wanted to come back and see it at the Luxor with its enhanced room and display.  Mainly, I wanted to see ""The Big Piece,"" a 15 ton section of the Titanic's hull that was raised in 1998 from 2 1/2 miles down and with glass still in one of the portholes.  This was not at the Trop and it's worth it just to see this.

I enjoyed reading all the interpretive signs and once again, I was fascinated by the dishes that were retrieved from the ocean bottom lined up like they were sitting in a giant dishwasher.

I like that you still get a card with the name of a Titanic passenger and you can check the board at the end of the tour to see if they survived.  The person on my card died but his son survived.  Interesting story and I'll do some research to see if I can find more information.",3,PKEzKWv_FktMm2mGPjwd0Q
1teFm9hpEt8lKV6OY7P9bg,0,2013-03-10,0,uGpgrqr0kej7-GjcSxjDfQ,4,"A well stocked Walgreens with friendly employees. The pharmacists and pharm techs are thorough and want to make sure you're getting the most out of your prescription benefits. From beauty supplies, household items, greeting cards, food and alcohol, to photo services, it's a good multi-purpose store that's open late.",0,DK57YibC5ShBmqQl97CKog
cH6GzRVyFEaJQxvojJ8pbQ,14,2016-07-13,11,33gWzi7UejVVrzc-M7KyFQ,4,"I've been to two Comicons and have had a great time at both. Whether it's sitting in and listening to different panels, browsing through the goods for sale, admiring the costumes, or hearing the guest stars speak there's always something to do while you're there. The last Comicon I went to had guest stars such as John Barrowman, Stephen Amell, Bruce Campbell, and Nathan Fillion. Sadly, we weren't able to see Nathan Fillion because they were at capacity in the room he was at when we tried to enter.

The main issue I have is that there are so many people attending the event that it can be really hard to even walk around, and if you don't come super early to the guest speaker shows you might not get in.",16,DK57YibC5ShBmqQl97CKog
y5X2nO5i_rlqOwwUETwd1Q,1,2015-05-24,0,dfg-Ajcs0SwkyNLrhrXReQ,5,"Spring rolls galore! And at a reasonable price! I ordered a variety of spring rolls and some egg rolls for a party. I ordered a combination of summer rolls, chicken rolls, and the factory roll (pork and shrimp). Each one had good flavor, with fresh ingredients and a nice interplay of different textures. The egg rolls were perfectly crispy with a nicely cooked vegetable mixture inside. It did need a bit more seasoning though in the filling.

Service was very fast and friendly. This is definitely a place I want to frequent again for their delicious food and great service.",2,DK57YibC5ShBmqQl97CKog
IsoLzudHC50oJLiEWpwV-w,2,2013-07-05,0,FAB401dyLWRPYUjsgMezzQ,4,"Chelsea's Kitchen had a 4th of July special: Buy 1 entree, get a 2nd one for $4! We were anticipating a lot of people there for an Independence Day dining deal (And they do not accept reservations), so we came here for an early dinner. We got there around 4:45 and were able to get a parking space with no problem. When we left at around 6 though it was quite crowded and there was a line for parking.

We were greeted and seated promptly. After poring through the menu, we decided on the deviled eggs appetizer, and I chose the short rib tacos. I also had some of the green chile cheeseburger.

The deviled eggs were beautifully presented, and were delicious. The filling had a nice creamy, tangy zest to it, and the eggs had a sprinkling of bacon pieces on them.

The short rib tacos were quite tasty. The short rib had a lovely, slow-braised texture and rich flavor. The plate came with a huge portion of fresh guacamole, pico de gallo, kale and quinoa salad, and hand-made corn tortillas. The dish was $18, but at such as huge portion I could have easily shared it with someone else. 

The green chile burger I tried was juicy and packed with flavor, but not cooked to our specifications. It was ordered as medium-rare, but when we received it, it was closer to medium-well. It was still tasty nonetheless, but disappointing that for a $13 burger, it wasn't cooked to our requested temperature! The fries that came with the burger were excellent- perfectly crispy, yet tender on the inside. They were also dusted with a lovely bbq spice mix to add a slightly sweet, smokey flavor.

Service was good and drinks were refilled promptly as needed. 

When you leave, be sure to try one of their free salted chocolate chip cookies! When we went, the cookies were a little unevenly salted to one area, so certain areas I bit into tasted super salty.",1,DK57YibC5ShBmqQl97CKog
Clq09vq8uOjAbGY3BaQWDQ,2,2013-07-27,0,TvdBlKMKEKQ6DHxaAHQojA,4,"For those that like to grill your own meat, Takamatsu is a carnivore griller's dream. They offer a plethora of various meats such as ribeye, traditional bulgolgi, kalbi short rib, shimrp, scallops, spicy pork, and chicken. The marinated meats are the best, since the marinade will caramelize on the grill when your meat cooks, lending itself to be a tasty experience.

We went here and shared some bulgolgi, spicy pork, and short rib. Each plate had good quality meat that, when cooked, yielded tender and flavorful bites. The dishes came with 1 bowl of rice per plate, and we also had the requisite panchan. We also had some lettuce (Romaine and green leaf) leaves to use as wraps for the meat and side-dishes.

The panchan was a pretty large variety, including potato salad, radish and cabbage kimchi, seaweed, fish cake, and pickled sweet cucumber. 

Service was a little spotty, as we had to flag down waiters sometimes after a long wait to get refills on items and drinks. 

We came as a large party of 7, and we ended up paying a little less than $19 per person including tip for 6 plates of meat and 2 sodas. Not too bad considering all of us were pretty full after our meal, and we had a huge quantity of meat consumed.

Definitely a good place to indulge in marinated, grilled meat. Don't wear your Sunday best though, since your clothes will also be ""marinated"" in the smell of Korean bbq!",3,DK57YibC5ShBmqQl97CKog
YFr0iYSyHhcH3pPrJovifw,1,2011-10-01,0,jH-Ifk1DLWi8tqYdx6oKPQ,4,"Fast, friendly service.  Have had no problems here so far!  We had our car serviced here and they were nice enough to drive us back to our place while the car was being fixed, and also offered to pick us up.  I've gotten oil changes from here too and they come with a diagnostic car check with their speedy service.",0,DK57YibC5ShBmqQl97CKog
jUQmWbY3KSCyxvsKJmPJPQ,0,2011-03-18,1,fpus5eE_7JhNMeHpVa_4ow,2,"Eh, just OK.  I wasn't wowed by the food, and my horchata was very watery and too sweet (and served in a leaking broken cup).  In addition, there was a long wait to be seated, and once we were, service was a bit spotty.",1,DK57YibC5ShBmqQl97CKog
eTZTX_tMvYv974oS0P0XOA,4,2012-01-01,0,48vLNPCAVpLLH-wTaG6daA,5,"I went two places yesterday to enjoy being away from the city in a different way than hiking.  My first stop was here at the Henderson Bird Viewing Preserve.  I have friends from New Jersey who have been here twice on vacations to Las Vegas and they always said what a great place it was and they were right.

You enter the preserve through an office where you fill out a short form for contact information and save harmless for the City of Henderson.  This is good for two years.  You sign the guest book and then enter the preserve going out the back door.  There are volunteers working here who make sure you have a map and a bird pamphlet so you can mark off the birds you see if you want.  

From the back door, you're on your own to explore and enjoy!  There's a dirt track that goes basically two miles around the exterior perimeter.  You can see many of the pools this way.  There is also a dry pond in one spot where burrowing owls have been spotted.

There are two places where the preserve has observation points.  One is a boardwalk that goes out into one of the ponds where you can get closer to view some of the birds.  There are benches at the end of this walk and there are benches in many places throughout the preserve to just relax and enjoy the solitude and sounds of the birds.

There are a couple of blinds with holes at different levels for different height people to stand behind to observe the birds.  You can also get some good photos without scaring the birds.  Finally, there's a raised platform--you walk up a set of steps--that looks out over two of the ponds.  It's a great place to stop and watch what flies by.

I will be back.  This is one of those places where going just once is not enough!!",9,PKEzKWv_FktMm2mGPjwd0Q
gh6__q2WXFuyN8gt6VAnWw,6,2014-02-24,4,qTzLq73vK3falC7qpQuuVA,5,"Four of us met here for lunch so that we could try several dishes to try Portuguese food.  The owner, Lubka, told us it was the only Portuguese restaurant in Las Vegas.  

We were brought rolls and our drinks came quickly.  We ordered several starters to share.  First was a half chorizo that was cooked with red wine and flame grilled tableside.

Next, we had the dish Halloumi, goat cheese grilled over cypress and served with a sweet and sour sauce. 

Next came the snails cooked with a chardonnay white wine and garlic sauce and broiled with mixed cheeses and served with some toast slices.

Next was Bacalao, a dish made up of salted cod, mashed potatoes, garlic, onions, eggs and extra virgin olive oil and served with a salad of mixed greens.  Lubka (Luby) told us how they treated the salt cod daily with whole milk to remove the saltiness of the cod so it wasn't overpoweringly salty.

Then onto the chicken Trinchado.  The chicken is marinated in red wine and grilled.  It's then put in the Trinchado sauce which had a nice paprika flavor and a small hint of cumin.

Then we had the Calamari curry, a bowl of nicely cooked calamari in a curry sauce that didn't hit you up front but had a nice curry tang after the fact.  It was quite good.  With the calamari, we got rice and a container of chutney.  The flavors complimented each other nicely.

When we thought we had no more room, Luby insisted we have some dessert.  We went with the tiramisu.  It's quite a different looking dish from common tiramisu.  The  ladyfingers weren't like most tiramisu but there was a wonderful chocolate and 
coffee flavor in the ladyfingers and the mascarpone cheese made this a wonderful ending dish.

Service was outstanding for the two hours or so that we were there.  We asked that the dishes not be brought out all at once and they did one at a time.  Luby came to the table and asked if it was OK to start the next dish.  She explained the dishes when she brought them and she was an absolute joy!  She's very proud of her food and she has reason to be proud!  

This was a very memorable lunch with good company, good conversation, excellent food, and outstanding and very pleasant service.  Thanks to LJ and Niyen for the heads up on Vila Algarve.  I certainly expect to come back soon. I have to try some of their chicken livers and gizzards.  We opted not to do the organ meats yesterday.  That omission will be rectified soon!",12,PKEzKWv_FktMm2mGPjwd0Q
NvKNe9DnQavC9GstglcBJQ,3,2012-07-31,1,JVP4OzGtR6D5Dq6cQd3nrA,4,"I have been to the Grand Lux for dinner 4 times - twice here and twice at the Palazzo.  All 4 times, I've had the crispy caramel chicken.  It's an excellent dish with good tasting, deep fried battered chicken with a caramel glaze.  The glaze is a bit on the sweet side, but I like it.

Last night, I stayed true to form and ordered that.  I had a choice of brown or white rice and I went with the brown.  DInner was very good.  My wife had the Madeira chicken.  It was served with very creamy, good tasting mashed potatoes.  We shared a piece of chocolate cake for dessert.  It was huge.

Service was a bit slow last night, but we got here at the height of the busy time with people wanting to have dinner before going to see Phantom as was the case with us.  We had plenty of time and I didn't obsess with the time factor because I knew we were good.

Our server boxed our leftovers--dinner tonight--and brought it back quickly.  I had time to walk it to the car in the garage and put it in the cooler I brought anticipating a take out box or boxes.  I wish they had more large small plates on their menu.  Or if they would just downsize any of their meals for a downsized price.

My only complaint with Grand Lux is the level of the music.  It was not on when we first arrived. 10 minutes later, someone must have realized and they fired up the sound system.  At one point, it was so loud, I had to almost yell for my wife to hear me.  It got so bad, I downloaded an app for my iPhone and the decibel level averaged about 85 all the time we were there.  At times it spiked in the 90s and near 100.  That's just too loud!!  Turn it down!",2,PKEzKWv_FktMm2mGPjwd0Q
BnpuVvPy3sfLlkqKCx6Xnw,2,2010-11-08,0,Vo_db7U_d70hWjs6ICn4sQ,3,"We generally go the the Grand Café when we're eating at Red Rock and today was no different.  I had the Southwest Chicken salad which has a great dressing with a lot of cilantro.  My other favorite is their California Cobb salad.  My wife had their Chicken Supreme sandwich and that's always good for her.  

The Café is pricey compared to some of their other in casino cafés.  Service can be tough, but we usually ask for Jose or Yuan.  They are both top notch and treat us well.",3,PKEzKWv_FktMm2mGPjwd0Q
RF7-W3Dc2B3FXW07Y-ZOVw,3,2012-06-20,3,uuR2llJefJ8blXECjoEt6A,5,"Lily and Christie have written excellent reviews.  I only have a few things to add.

I have done this hike four times and I swear the last time was the LAST time I'd do it.  Hiking to the Colorado is a physically demanding hike.  Coming back up is even harder.  Your boots will be wet and they will be very slippery against the boulders.  You will bang your knees and other parts of your body.

About halfway, you get to this boulder as shown in Lily's photo.  

http://www.yelp.com/biz_photos/RF7-W3Dc2B3FXW07Y-ZOVw?select=2D9p1_SUaOZIjQrORjnXEw#OO5O1CD1DWjAFEXi9S3gtQ

Do not go down this boulder unless you're sure you can get back up.  This will be a point at which you use great care before proceeding.   The large hot spring pools are beyond this boulder.  The ones before this have all dried up.

The caution Christie gave about the nettle should be heeded.  This stuff is nasty especially when it's brown and dead.  The small spines along the edges of living and dead nettle can get easily caught in your fingers and they are very irritating and difficult to get out.  One way to remove them even when you can't see them is to spread some Elmer's glue on your hand.  Let it completely dry and then peel off the glue.  That should get the last ones out.

This is a cold weather hike.  It's best not attempted during the warmer months no matter how early you start.

Finally, if you hike to the Colorado, the last section has been filled with river water and it has been impossible to get to the river without swimming or wading in a couple of feet of very cold water.  Use caution.

If you do this hike, you will most likely enjoy it, but hike it sensibly and know your limitations.  Since you're coming back uphill all the way, the hardest part is the way back when you're very tired and more prone to doing stupid things.",9,PKEzKWv_FktMm2mGPjwd0Q
fT6Uwl6abRQfiNgxre_qbg,5,2013-08-03,1,IrU52gebVaB6S5hnBoi2AA,4,"Tucked within a small little strip mall, is this cute little eatery serving up both Italian and Asian style noodle dishes, as well as sushi items. The decor is similar in style to La Madeline or other French inspired eateries. It was decently busy when we walked in for dinner the previous times we ate here, but there was little to no wait for a table.

I've tried some ramen entrees, and a cold noodle dish here. The cold noodle dish (Hiyashi chu-ka) was a huge portion, filled with chicken, noodles, and veggies. The sauce was light but got a little too sweet for me after the first few bites. The ramen broth is excellent here. It's full flavored, and you will want to keep eating more and more! I've had the spicy ramen and the cha-su ramen, and I think the cha-su ramen's the best of the two. The spicy ramen was indeed quite spicy! But it was still good to eat, with a robust broth, bean sprouts, and noodles.

Service is friendly, and drinks are refilled as needed. They bring out a basket of bread and sweet Melba-type toast to your table, which is nice to munch on while you are waiting for your meal.

Overall, a good place to get your noodle fix.",5,DK57YibC5ShBmqQl97CKog
FaHADZARwnY4yvlvpnsfGA,1,2010-10-13,0,eW9eKQsVbYjQGzzgbi6aZw,4,"The thing I like most of McCarran is when I arrive back home and see the large display screens and I hear the ads for the shows on the Strip.  I know I'm home.

McCarran operates relatively efficiently, but sometimes the baggage wait seems interminable.  Tonight I waited and waited for my wife's suitcase to show itself on Carousel 16.  No suitcase,  I went to report it, and there was the case.  Her first leg got into Philadelphia so early, it was sent on an earlier flight.  It has been sitting there all that time.  I wish I knew that.

One of the great things about McCarran is the Cannon Air Museum on the second floor above baggage claim.  There are some wonderful photos and objects of early Las Vegas airports and airlines, and it's quite interesting.

Finally, where else do you arrive/depart to the site of slot machines!  Enough said!",0,PKEzKWv_FktMm2mGPjwd0Q
WCq2kAjBHe42PG2OLjSNaQ,1,2015-06-18,1,vrbGEsCD18TfWU12ReOo-w,4,"Trader Joe's is always a fun shopping adventure for me. They have all sorts of unique food items you won't find at a traditional grocery store. Today I took home some maple water, fresh English peas, and Trader Joe's brand ginger beer. There were a ton of people shopping here but the lines moved fast and efficiently.",3,DK57YibC5ShBmqQl97CKog
_kb6GT4qawjwq47OsQ52xw,0,2011-03-18,0,E2SaBE8la87A5EUhvQFMQQ,3,"This is probably my least favorite of the ""Buffet of Buffets"", but they earn an extra star because they were open 24 hours while everyone else closed at 10 PM during our visit here over a holiday weekend.  Quality of buffet is just so-so, and at lunch, half of their items were leftovers from breakfast (scrambled eggs, bacon).  The dessert was very nice though, and generally there isn't much of a wait to get into this buffet since it's not as popular.",0,DK57YibC5ShBmqQl97CKog
iHp2K7dml2CHfhOzdo7wHw,2,2014-05-23,2,v8gVhQH7nrfe50RPPofYmw,4,"We were around this area and were looking for a relatively inexpensive, casual place to eat. Denny's hit the spot.

I had the turkey burger and tried some of the bacon breakfast burrito. The turkey burger was perfectly cooked, with very tender and juicy ground meat, fresh toppings, and soft bun. There was a little spiciness in the burger, contrasted with cool avocado slices in the mix. The fries that came with the meal were nice and crispy. The bacon breakfast burrito was a sizable portion, filled to the brim with bacon, egg, avocado, pico de gallo, cheese, and chipotle sauce. 

Service was fast, efficient, and very friendly. I was slightly disappointed that we didn't get a ""monthly special"" menu which had some more avocado dishes we could have chosen from, but we were pretty satisfied with the dishes we did order.",2,DK57YibC5ShBmqQl97CKog
Xv3d5FLutLgrlNfcQ7gR-A,1,2013-01-07,1,PsrLFeqLSNuPcxDR0zVn-g,4,"Smooth tasting coffee, with no hint of bitterness.  They offer several mixed coffee options with fun names, as well as chai tea, and most drinks can be made iced as well as hot.  I had the Cocomo, which had a light flavor of coconut and chocolate.  It was good, but I did need to put an extra packet of sugar (Splenda since I got it sugar-free) to bring out the flavor of the coconut and chocolate in the drink.  They offer good sugar free options, and they offer soy and coconut milk in addition to regular milk.  Service was very cheerful, and the drink was made in record time.  Overall, a good place to get your jolt of java!",1,DK57YibC5ShBmqQl97CKog
O_C-2kZMHGnq3ZDL_OaG6Q,5,2014-01-02,6,6YHytZe_geKr5i15uq0J5g,3,"I started a new December tradition this year--having breakfast on Christmas Day and New Year's Day somewhere on the Las Vegas Strip preferably with a patio and hopefully no wind.

I've been going to try Morels during Restaurant Week but never got to it.  I called last week to check that the patio was open for breakfast and that it was heated.  The woman I spoke to said, ""Oh yes!  It's very nice.""

I was there close to opening time this morning.  When I went in, I asked the host if the patio was open.  He said, ""Yes, but it's cold out.""  I replied that I knew and I had dressed warmly.  I was shown to a table facing TI.  During the 45 or so minutes I was there, I had no company on the patio and the heaters were not on nor were any turned on for my benefit.

Having read the Yelp reviews and the menu online, I think I knew when I went I would be ordering the mascarpone stuffed French toast.  I also got the Kenya AA Oaklands Estate coffee that was done in a French press.  I got a glass of tomato juice and some tabasco to make my spicy breakfast drink.

The French toast was excellent.  When I ordered, my server, Carlos, asked if I wanted the syrup on the side which was my choice.  The French toast is a nice sized round of tasty bread filled with mascarpone and topped with fresh strawberries, bananas, and a few raspberries.  The cinnamon on the toast and some crunchy sugar on the berries added to the fine flavor.  The syrup was good, but I could use it sparingly the French toast was so good.

Carlos brought me a second pot of coffee and I enjoyed sitting there watching the workers do some painting of the walls.  I hadn't seen any graffiti from New Year's Eve partiers, but maybe they were just cleaning up some foot prints where people jumped the wall to get to the closed Boulevard.

I would have given Morels four stars but for the heaters.  When you call ahead and get a yes answer and then it's not true and no one offered to light the one right behind me, it's a service let down for me.  Carlos was a fine server and we talked about where he had parked NYE so he could get to work and back to his car with the street closures.  He gave me some tips I'll put to use next year when I do go to the Boulevard or close instead of watching on TV.",5,PKEzKWv_FktMm2mGPjwd0Q
